,id,ticker,buy_time,buy_price,buy_sum,buy_commission,sell_time,sell_price,sell_sum,sell_commission,stocks_number,status,gain_coef,lose_coef,trailing_LIT_gain_coef,trailing_ratio,profit,buy_order_id,limit_if_touched_order_id,stop_order_id,trailing_LIT_order_id,trailing_stop_limit_order_id,buy_condition_type,tech_indicators,timezone,stop_limit_sell_order_id
97,1.0,SNPS,2024-09-17 01:12:33.024,496.23,1984.92,0.01,2024-09-17 02:30:32.346,496.6,1986.4,0.07999999999999999,4.0,completed,1.005,0.995,1.006,0.15,1.390000000000018,FA1979B5DEDA84A000,,FA1979B6352A44A000,FA1979B635C604A000,FA1979B6369404A000,1h,"mv :1.96, mv_2m:0.10,  mv_5m : 1.32, mv_30m : 2.12, mv_60m: -4.25",E. Australia Standard Time,
98,3.0,ORCL,2024-09-17 01:35:35.292,171.2198,2054.6376,,2024-09-17 02:40:38.163,171.3161,2055.7932,0.11,12.0,completed,1.005,0.995,1.006,0.15,,FA1979BB24B77B2000,,FA1979BB4E1C7B2000,FA1979BB4E8CFB2000,FA1979BB4F0BC4A000,1h,"mv :2.26, mv_2m:1.30,  mv_5m : 3.13, mv_30m : -2.56, mv_60m: -0.46",E. Australia Standard Time,
99,0.0,MRNA,2024-09-17 01:45:41.146,69.74,2161.94,0.09,2024-09-17 02:44:58.077,69.76,2162.56,0.16,31.0,completed,1.005,0.995,1.006,0.15,0.3699999999998909,FA1979BD74597B2000,,FA1979BDFB797B2000,FA1979BDFBD03B2000,FA1979BDFC7EFB2000,1h,"mv :-0.27, mv_2m:0.69,  mv_5m : 0.97, mv_30m : -0.44, mv_60m: -2.55",E. Australia Standard Time,
100,0.0,MRNA,2024-09-17 01:50:50.685,69.7371,2161.8501,0.1,2024-09-17 02:48:47.459,69.56,2156.36,0.16,31.0,completed,1.005,0.995,1.006,0.15,-5.750099999999984,FA1979BEA2A2FB2000,,FA1979BEEAAE84A000,FA1979BEEB00C4A000,FA1979BEEB8684A000,1h,"mv :0.40, mv_2m:-0.04,  mv_5m : 2.04, mv_30m : 2.81, mv_60m: -1.22",E. Australia Standard Time,
101,1.0,ORCL,2024-09-17 01:53:28.532,171.48,2057.76,0.04,2024-09-17 02:58:19.682,172.3103,2067.7236,0.11,12.0,completed,1.005,0.995,1.0075,0.15,9.813600000000498,FA1979BF3CC744A000,,FA1979BFDEF0C4A000,FA1979BFDF4744A000,FA1979BF7A0944A000,1h,"mv :-0.37, mv_2m:-0.48,  mv_5m : 0.81, mv_30m : 6.59, mv_60m: -0.34",E. Australia Standard Time,
102,2.0,FTNT,2024-09-17 01:55:36.017,76.44,2140.32,,2024-09-17 03:08:57.167,76.42,2139.76,0.15,28.0,completed,1.005,0.995,1.006,0.12,,FA1979BFB9443B2000,,FA1979BFDFD9C4A000,FA1979BFE0337B2000,FA1979BFE0B93B2000,1h,"mv :1.11, mv_2m:1.30,  mv_5m : 1.09, mv_30m : 5.49, mv_60m: 1.61",E. Australia Standard Time,
103,3.0,ORCL,2024-09-17 02:05:39.180,172.0776,2064.9312,,2024-09-17 03:07:02.590,172.68,2072.16,0.11,12.0,completed,1.005,0.995,1.006,0.12,,FA1979C2064884A000,,FA1979C22F6AFB2000,FA1979C22FC484A000,FA1979C2304B04A000,1h,"mv :0.36, mv_2m:-0.71,  mv_5m : -1.36, mv_30m : 7.31, mv_60m: 3.39",E. Australia Standard Time,
104,0.0,ORCL,2024-09-17 02:18:45.193,172.59,2071.08,,2024-09-17 03:25:31.757,172.97,2075.64,0.11,12.0,completed,1.005,0.995,1.006,0.12,,FA1979C505DC3B2000,,FA1979C6208484A000,FA1979C620D4C4A000,FA1979C62158FB2000,1h,"mv :-0.64, mv_2m:-0.66,  mv_5m : 0.01, mv_30m : 1.45, mv_60m: 3.32",E. Australia Standard Time,
105,1.0,FTNT,2024-09-17 02:20:55.149,76.3743,2138.4804,,2024-09-17 03:28:37.156,76.5311,2142.8708,0.15,28.0,completed,1.005,0.995,1.006,0.12,,FA1979C584C404A000,,FA1979C5AAD3FB2000,FA1979C5AB2DBB2000,FA1979C5ABAFFB2000,1h,"mv :-0.58, mv_2m:0.44,  mv_5m : -1.04, mv_30m : -0.23, mv_60m: 3.11",E. Australia Standard Time,
106,2.0,MRNA,2024-09-17 02:24:27.010,69.6996,2160.6876,0.09,2024-09-17 03:22:26.428,69.7296,2161.6176,0.16,31.0,completed,1.005,0.995,1.006,0.12,0.6799999999998363,FA1979C653A884A000,,FA1979C69C9D44A000,FA1979C69CF4BB2000,FA1979C69D72FB2000,1h,"mv :-0.73, mv_2m:-0.14,  mv_5m : -0.05, mv_30m : -0.69, mv_60m: 1.65",E. Australia Standard Time,
107,4.0,ECL,2024-09-17 02:31:22.912,253.09,2024.72,0.02,2024-09-17 03:54:09.900,253.035,2024.28,0.09,8.0,completed,1.005,0.995,1.006,0.12,-0.5500000000000546,FA1979C7E9CFBB2000,,FA1979C888E6BB2000,FA1979C88943FB2000,FA1979C821C244A000,1h,"mv :1.96, mv_2m:0.02,  mv_5m : 4.22, mv_30m : 1.90, mv_60m: 11.53",E. Australia Standard Time,
108,1.0,SCHW,2024-09-17 02:38:20.173,63.6591,2164.4094,0.1,2024-09-17 03:51:20.194,63.7005,2165.817,0.17,34.0,completed,1.005,0.995,1.006,0.12,1.137600000000002,FA1979C981483B2000,,FA1979C9CF3B3B2000,FA1979C9CF993B2000,FA1979C9D021C4A000,1h,"mv :-0.81, mv_2m:0.13,  mv_5m : 0.31, mv_30m : -0.42, mv_60m: 2.99",E. Australia Standard Time,
109,4.0,SO,2024-09-17 02:41:03.752,90.07,2161.68,0.07,2024-09-17 03:48:52.715,90.0002,2160.0048,0.14,24.0,completed,1.005,0.995,1.006,0.12,-1.885199999999677,FA1979CA2107C4A000,,FA1979CA515544A000,FA1979CA51B03B2000,FA1979CA522FC4A000,1h,"mv :-1.03, mv_2m:-0.02,  mv_5m : -0.06, mv_30m : 0.41, mv_60m: 7.19",E. Australia Standard Time,
110,5.0,JPM,2024-09-17 02:53:20.052,207.39,2073.9,0.03,2024-09-17 03:57:26.083,207.1601,2071.601,0.09999999999999999,10.0,completed,1.005,0.995,1.006,0.12,-2.428999999999523,FA1979CCF00EFB2000,,FA1979CD85DB84A000,FA1979CD863184A000,FA1979CD24D83B2000,1h,"mv :0.23, mv_2m:0.61,  mv_5m : 2.31, mv_30m : 5.96, mv_60m: 4.19",E. Australia Standard Time,
111,10.0,SCHW,2024-09-17 02:59:01.617,63.7191,2166.4494,0.1,2024-09-17 04:00:36.430,63.655,2164.27,1.101,34.0,completed,1.005,0.995,1.006,0.12,-3.380399999999987,FA1979CE3DB5BB2000,,FA1979CE8F8E44A000,FA1979CE8FEE44A000,FA1979CE90783B2000,1h,"mv :-0.11, mv_2m:-0.15,  mv_5m : -0.48, mv_30m : 0.04, mv_60m: 0.99",E. Australia Standard Time,
112,11.0,MRNA,2024-09-17 02:59:11.601,70.27,2178.37,0.09,2024-09-17 03:57:34.781,70.0581,2171.8011,0.16,31.0,completed,1.005,0.995,1.006,0.12,-6.818900000000212,FA1979CE475AC4A000,,FA1979CE90CFBB2000,FA1979CE912944A000,FA1979CE91B184A000,1h,"mv :-0.21, mv_2m:-0.25,  mv_5m : -0.31, mv_30m : 0.05, mv_60m: 2.03",E. Australia Standard Time,
113,12.0,ECL,2024-09-17 03:02:00.098,252.966,2023.728,0.02,2024-09-17 04:07:18.941,252.48,2019.84,0.09,8.0,completed,1.005,0.995,1.006,0.12,-3.998000000000147,FA1979CEEBF2BB2000,,FA1979CF8A83FB2000,FA1979CF8AE03B2000,FA1979CF299FFB2000,1h,"mv :-0.58, mv_2m:-0.66,  mv_5m : -0.97, mv_30m : -0.88, mv_60m: 1.54",E. Australia Standard Time,
114,13.0,SHW,2024-09-17 03:02:08.365,378.86,1894.3,0.02,2024-09-17 04:14:25.622,378.44,1892.2,1.101,5.0,completed,1.005,0.995,1.006,0.12,-3.221000000000136,FA1979CEF3F9C4A000,,FA1979CF8998BB2000,FA1979CF89F244A000,FA1979CF28E7FB2000,1h,"mv :-0.70, mv_2m:-0.78,  mv_5m : -1.14, mv_30m : -1.20, mv_60m: 1.17",E. Australia Standard Time,
115,14.0,BIIB,2024-09-17 03:04:47.928,197.33,2170.63,0.03,2024-09-17 04:07:08.508,197.17,2168.87,0.09999999999999999,11.0,completed,1.005,0.995,1.006,0.12,-1.890000000000218,FA1979CF8FCDC4A000,,FA1979D004B704A000,FA1979D00515BB2000,FA1979D0059C44A000,1h,"mv :-0.93, mv_2m:0.06,  mv_5m : 0.02, mv_30m : -0.46, mv_60m: -0.13",E. Australia Standard Time,
116,0.0,WFC,2024-09-17 23:46:32.893,54.53,2181.2,0.12,2024-09-18 00:44:57.514,54.495,2179.8,0.19,40.0,completed,1.005,0.995,1.006,0.12,-1.710000000000091,FA197AEBC69A84A000,,,,FA197AEC288204A000,1h,"mv :-1.07, mv_2m:-0.07,  mv_5m : 0.42, mv_30m : -0.67, mv_60m: -0.53",E. Australia Standard Time,
117,0.0,FDX,2024-09-17 23:48:03.215,297.74,2084.18,,2024-09-18 00:46:16.198,298.0,2086.0,0.09,7.0,completed,1.005,0.995,1.006,0.12,,FA197AEC1EDBBB2000,,FA197AEC881D84A000,FA197AEC887C44A000,FA197AEC89083B2000,1h,"mv :-0.67, mv_2m:0.33,  mv_5m : 0.63, mv_30m : -1.24, mv_60m: -1.09",E. Australia Standard Time,
118,,,,,,,,,,,,,,,,,,,,,,,,,,
119,7.0,WFC,2024-09-18 00:44:55.856,54.845,2193.8,0.12,2024-09-18 01:48:22.703,54.8409,2193.636,0.19,40.0,completed,1.005,0.995,1.006,0.12,-0.4740000000002146,FA197AF92373BB2000,,FA197AF9AEA944A000,FA197AF9AF1384A000,FA197AF96A9EBB2000,1h,"mv :2.43, mv_2m:-0.24,  mv_5m : 0.02, mv_30m : 1.19, mv_60m: 1.38",E. Australia Standard Time,
120,0.0,UNP,2024-09-18 00:57:11.028,254.72,2037.76,0.02,2024-09-18 02:00:49.914,254.64,2037.12,0.09,8.0,completed,1.005,0.995,1.006,0.12,-0.7500000000001,FA197AFBF162FB2000,,FA197AFC26FD3B2000,FA197AFC275C3B2000,FA197AFC27E33B2000,1h,"mv :-2.03, mv_2m:-1.03,  mv_5m : -1.68, mv_30m : -1.86, mv_60m: 13.15",E. Australia Standard Time,
121,2.0,TEL,2024-09-18 01:02:40.607,148.11,2073.54,,2024-09-18 02:23:22.036,148.3,2076.2,0.11,14.0,completed,1.005,0.995,1.006,0.12,,FA197AFD3340BB2000,,FA197AFE12DE84A000,FA197AFE134304A000,FA197AFE13D004A000,1h,"mv :-5.34, mv_2m:0.36,  mv_5m : -0.53, mv_30m : -3.02, mv_60m: 4.17",E. Australia Standard Time,
122,0.0,MRNA,2024-09-18 01:07:55.177,73.0595,2191.785,0.09,2024-09-18 02:06:00.463,73.13,2193.9,0.16,30.0,completed,1.005,0.995,1.006,0.12,1.864999999999782,FA197AFE667284A000,,FA197AFEAFD304A000,FA197AFEB0347B2000,FA197AFEB0BABB2000,1h,"mv :-0.11, mv_2m:0.93,  mv_5m : 0.13, mv_30m : -1.04, mv_60m: 3.79",E. Australia Standard Time,
123,2.0,NOC,2024-09-18 01:10:18.610,519.5,2078.0,,2024-09-18 02:09:27.313,518.95,2075.8,0.07999999999999999,4.0,completed,1.005,0.995,1.006,0.12,,FA197AFEF284BB2000,,FA197AFF353BFB2000,FA197AFF35923B2000,FA197AFF361844A000,1h,"mv :-0.07, mv_2m:0.00,  mv_5m : 1.54, mv_30m : -3.19, mv_60m: 1.20",E. Australia Standard Time,
124,5.0,MU,2024-09-18 01:13:09.763,88.9999,2135.9976,0.07,2024-09-18 01:11:23.420,88.5428,2125.0272,0.14,24.0,completed,1.005,0.995,1.006,0.12,-11.1803999999997,FA197AFF99A884A000,,FA197B003B0844A000,FA197B003B627B2000,FA197AFFD20B3B2000,1h,"mv :-0.45, mv_2m:-0.19,  mv_5m : -0.39, mv_30m : -5.02, mv_60m: 0.06",E. Australia Standard Time,
125,6.0,APH,2024-09-18 01:14:40.779,64.16970588235294,2181.77,0.11,2024-09-18 02:17:02.253,64.1402,2180.7668,0.17,34.0,completed,1.005,0.995,1.006,0.12,-1.283200000000106,FA197AFFF28904A000,,FA197B003BF9BB2000,FA197B003C587B2000,FA197B003CDCBB2000,1h,"mv :-0.46, mv_2m:0.24,  mv_5m : 0.21, mv_30m : -1.00, mv_60m: 1.89",E. Australia Standard Time,
126,7.0,OXY,2024-09-18 01:18:54.702,51.8199,2176.4358,0.13,2024-09-18 02:22:35.957,51.7909,2175.2178,0.2,42.0,completed,1.005,0.995,1.006,0.12,-1.547999999999847,FA197B00EA8184A000,,FA197B01341084A000,FA197B01347504A000,FA197B0134FBC4A000,1h,"mv :1.03, mv_2m:0.27,  mv_5m : 1.79, mv_30m : 0.51, mv_60m: 2.72",E. Australia Standard Time,
127,8.0,WFC,2024-09-18 01:22:20.991,54.945,2197.8,0.12,2024-09-18 02:40:57.591,54.9902,2199.608,0.19,40.0,completed,1.005,0.995,1.006,0.12,1.497999999999993,FA197B01B3F5BB2000,,FA197B0229B0BB2000,FA197B022A1484A000,FA197B022AA804A000,1h,"mv :0.96, mv_2m:-0.11,  mv_5m : 0.10, mv_30m : -1.70, mv_60m: -1.61",E. Australia Standard Time,
128,10.0,TEL,2024-09-18 01:28:57.623,148.33,2076.62,0.04,2024-09-18 03:03:55.358,148.99,2085.86,0.11,14.0,completed,1.005,0.995,1.0075,0.12,9.089999999999783,FA197B03374DBB2000,,FA197B03A484BB2000,FA197B03A4DEFB2000,FA197B03A564BB2000,1h,"mv :-1.65, mv_2m:0.27,  mv_5m : -0.46, mv_30m : -1.90, mv_60m: -5.32",E. Australia Standard Time,
129,11.0,MRNA,2024-09-18 01:29:34.843,73.8994,2143.0826,0.09,2024-09-18 02:28:01.318,74.2697,2153.8213,0.16,29.0,completed,1.005,0.995,1.0065,0.12,10.48869999999988,FA197B035BA584A000,,FA197B03A5C444A000,FA197B03A61F44A000,FA197B03A6AA84A000,1h,"mv :-1.59, mv_2m:0.30,  mv_5m : -1.35, mv_30m : 2.37, mv_60m: -2.89",E. Australia Standard Time,
130,12.0,SBUX,2024-09-18 01:33:10.973,96.14,2115.08,,2024-09-18 02:35:14.689,95.9402,2110.6844,0.14,22.0,completed,1.005,0.995,1.006,0.12,,FA197B042EB3BB2000,,FA197B049C82C4A000,FA197B049CED7B2000,FA197B049D7744A000,1h,"mv :0.29, mv_2m:0.35,  mv_5m : 0.58, mv_30m : -1.52, mv_60m: -3.10",E. Australia Standard Time,
131,13.0,BLK,2024-09-18 02:02:05.302,907.3899,1814.7798,,2024-09-18 03:14:18.706,905.9,1811.8,0.07,2.0,completed,1.005,0.995,1.006,0.12,,FA197B0ACC6284A000,,FA197B0B22DA04A000,FA197B0B23363B2000,FA197B0B23B804A000,1h,"mv :-7.30, mv_2m:-0.46,  mv_5m : -0.88, mv_30m : -5.11, mv_60m: -5.73",E. Australia Standard Time,
132,15.0,MRNA,2024-09-18 02:16:49.539,74.161,2150.669,0.09,2024-09-18 03:14:12.218,73.79,2139.91,0.16,29.0,completed,1.005,0.995,1.006,0.12,-11.00899999999956,FA197B0E2BE344A000,,FA197B0E75FAC4A000,FA197B0E765644A000,FA197B0E76DB7B2000,1h,"mv :-8.30, mv_2m:-0.66,  mv_5m : -0.83, mv_30m : -3.64, mv_60m: -5.70",E. Australia Standard Time,
133,0.0,SYK,2024-09-18 04:35:52.027,365.23,2191.38,0.02,2024-09-18 05:44:05.071,365.295,2191.77,1.101,6.0,completed,1.005,0.995,1.006,0.12,-0.7310000000001273,FA197B2DFEECC4A000,,FA197B2E8EB504A000,FA197B2E8F0D04A000,FA197B2E2FB744A000,1h,"mv :-1.79, mv_2m:0.07,  mv_5m : 0.36, mv_30m : -2.46, mv_60m: 2.97",E. Australia Standard Time,
134,1.0,SYK,2024-09-18 04:49:47.938,364.9933,2189.9598,0.02,2024-09-18 05:53:43.586,364.4441,2186.6646,0.1,6.0,completed,1.005,0.995,1.006,0.12,-3.415199999999568,FA197B312F42C4A000,,FA197B31BE537B2000,FA197B31BEACC4A000,FA197B315F4704A000,1h,"mv :0.03, mv_2m:0.49,  mv_5m : -0.49, mv_30m : -0.42, mv_60m: 8.85",E. Australia Standard Time,
135,0.0,MRNA,2024-09-18 23:32:06.497,72.94,2188.2,0.09,2024-09-19 00:30:02.902,72.97,2189.1,0.16,30.0,completed,1.005,0.995,1.006,0.12,0.650000000000091,FA197C320F94FB2000,,,,FA197C327EDCBB2000,1h,"mv :-1.36, mv_2m:-1.62,  mv_5m : 0.75, mv_30m : 3.62, mv_60m: 1.36",E. Australia Standard Time,
136,1.0,CSCO,2024-09-18 23:32:57.220,50.6496,2177.9328,0.13,2024-09-19 00:34:25.681,50.72,2180.96,0.2,43.0,completed,1.005,0.995,1.006,0.12,2.697199999999993,FA197C32411CC4A000,,FA197C32F116FB2000,FA197C32F1707B2000,FA197C327F5E7B2000,1h,"mv :-2.42, mv_2m:-2.72,  mv_5m : -0.91, mv_30m : 5.85, mv_60m: 2.54",E. Australia Standard Time,
137,4.0,SCHW,2024-09-18 23:34:27.686,63.98,2175.32,0.1,2024-09-19 00:32:41.567,63.8208,2169.9072,0.17,34.0,completed,1.005,0.995,1.006,0.12,-5.682799999999606,FA197C32997384A000,,FA197C32EFC284A000,FA197C32F02DBB2000,FA197C32F0B0C4A000,1h,"mv :-0.88, mv_2m:1.50,  mv_5m : -0.87, mv_30m : 2.48, mv_60m: 0.73",E. Australia Standard Time,
138,6.0,DXCM,2024-09-18 23:36:01.888,70.13,2174.03,,2024-09-19 00:34:31.014,70.02,2170.62,0.16,31.0,completed,1.005,0.995,1.006,0.12,,FA197C32F5847B2000,,FA197C3378EE3B2000,FA197C33794C44A000,FA197C3379CF84A000,1h,"mv :0.21, mv_2m:0.62,  mv_5m : 0.69, mv_30m : 0.79, mv_60m: 0.59",E. Australia Standard Time,
139,7.0,MNST,2024-09-18 23:36:41.942,51.5,2163.0,0.13,2024-09-19 00:35:12.253,51.6304,2168.4768,0.2,42.0,completed,1.005,0.995,1.006,0.12,5.146799999999912,FA197C331C9104A000,,FA197C33775CBB2000,FA197C3377CA3B2000,FA197C33787FBB2000,1h,"mv :3.46, mv_2m:3.87,  mv_5m : 6.40, mv_30m : 9.51, mv_60m: 7.41",E. Australia Standard Time,
140,8.0,NUE,2024-09-18 23:38:46.307,143.81,2157.15,0.05,2024-09-19 00:37:45.769,143.64,2154.6,0.12,15.0,completed,1.005,0.995,1.006,0.12,-2.720000000000182,FA197C33960244A000,,FA197C3407C484A000,FA197C340813FB2000,FA197C34088284A000,1h,"mv :2.72, mv_2m:0.89,  mv_5m : 5.89, mv_30m : 8.80, mv_60m: 7.59",E. Australia Standard Time,
141,9.0,MCD,2024-09-18 23:39:37.508,294.63,2062.41,0.03,2024-09-19 00:41:18.615,294.51,2061.57,0.09,7.0,completed,1.005,0.995,1.006,0.12,-0.9600000000001455,FA197C33C8023B2000,,FA197C349348FB2000,FA197C3493A284A000,FA197C3494237B2000,1h,"mv :4.97, mv_2m:3.46,  mv_5m : 10.47, mv_30m : 18.47, mv_60m: 16.65",E. Australia Standard Time,
142,10.0,CVX,2024-09-18 23:39:47.423,144.14,2162.1,,2024-09-19 00:46:18.433,144.05,2160.75,0.12,15.0,completed,1.005,0.995,1.006,0.12,,FA197C33D1B204A000,,FA197C3494813B2000,FA197C3494E57B2000,FA197C34956A44A000,1h,"mv :5.74, mv_2m:4.22,  mv_5m : 10.77, mv_30m : 18.80, mv_60m: 17.40",E. Australia Standard Time,
143,14.0,USB,2024-09-18 23:41:51.271,44.94,2157.12,0.15,2024-09-19 00:41:26.220,45.0405,2161.944,0.21,48.0,completed,1.005,0.995,1.006,0.12,4.464000000000069,FA197C344AA4FB2000,,FA197C350FC23B2000,FA197C35101B04A000,FA197C34ABD67B2000,1h,"mv :6.84, mv_2m:1.56,  mv_5m : 8.82, mv_30m : 21.60, mv_60m: 19.40",E. Australia Standard Time,
144,17.0,FDX,2024-09-18 23:45:32.351,298.03,2086.21,0.02,2024-09-19 00:44:04.095,297.4986,2082.4902,0.09,7.0,completed,1.005,0.995,1.006,0.12,-3.82979999999985,FA197C35228B3B2000,,FA197C359939FB2000,FA197C35999C7B2000,FA197C359A1D3B2000,1h,"mv :6.08, mv_2m:0.28,  mv_5m : 1.29, mv_30m : 10.40, mv_60m: 8.25",E. Australia Standard Time,
145,20.0,CHTR,2024-09-18 23:48:37.211,342.38,2054.28,,2024-09-19 00:46:22.804,341.36,2048.16,0.09,6.0,completed,1.005,0.995,1.006,0.12,,FA197C35D71104A000,,FA197C3624A8FB2000,FA197C362512BB2000,FA197C36258E84A000,1h,"mv :3.98, mv_2m:-0.92,  mv_5m : -2.98, mv_30m : 12.56, mv_60m: 9.95",E. Australia Standard Time,
146,21.0,ETN,2024-09-18 23:49:25.621,317.7,1906.2,0.02,2024-09-19 00:47:16.083,316.41,1898.46,0.08,6.0,completed,1.005,0.995,1.006,0.12,-7.840000000000009,FA197C36065784A000,,,,FA197C363B1844A000,1h,"mv :3.63, mv_2m:-1.23,  mv_5m : -4.67, mv_30m : 12.79, mv_60m: 11.04",E. Australia Standard Time,
147,1.0,CVS,2024-09-18 23:58:26.528,58.14,2151.18,,2024-09-19 00:59:22.446,58.21,2153.77,0.18,37.0,completed,1.005,0.995,1.006,0.12,,FA197C381691C4A000,,FA197C38DD3DBB2000,FA197C38DD95BB2000,FA197C38DE1244A000,1h,"mv :-4.67, mv_2m:0.24,  mv_5m : 0.38, mv_30m : 1.14, mv_60m: 1.32",E. Australia Standard Time,
148,3.0,DXCM,2024-09-19 00:06:20.205,69.77,2162.87,0.09,2024-09-19 01:06:11.335,69.75,2162.25,0.16,31.0,completed,1.005,0.995,1.006,0.12,-0.8699999999998909,FA197C39E52404A000,,FA197C3A65543B2000,FA197C3A65B23B2000,FA197C3A66393B2000,1h,"mv :-0.88, mv_2m:0.04,  mv_5m : 0.11, mv_30m : -0.79, mv_60m: 0.31",E. Australia Standard Time,
149,0.0,SNPS,2024-09-19 03:44:24.867,499.22,1996.88,0.01,2024-09-19 20:03:06.434,505.32,2021.28,0.07999999999999999,4.0,completed,1.005,0.995,1.006,0.12,24.30999999999986,FA197C6BCF14C4A000,,,,,1230,"mv :-1.06, mv_2m:-0.06,  mv_5m : -0.50, mv_30m : -2.31, mv_60m: -2.63",E. Australia Standard Time,
150,1.0,AMD,2024-09-19 03:44:36.084,150.3492,2104.8888,0.04,2024-09-19 20:02:28.836,153.32,2146.48,0.11,14.0,completed,1.005,0.995,1.006,0.12,41.44119999999985,FA197C6BDA073B2000,,,,,1230,"mv :-0.89, mv_2m:0.11,  mv_5m : -0.47, mv_30m : -3.24, mv_60m: -3.94",E. Australia Standard Time,
151,7.0,SYK,2024-09-19 03:45:54.941,362.87,2177.22,0.02,2024-09-18 05:53:43.586,364.4441,2186.6646,0.1,6.0,completed,1.005,0.995,1.006,0.12,9.324600000000265,FA197C6C270984A000,,,,,1230,"mv :-0.76, mv_2m:0.26,  mv_5m : -0.67, mv_30m : -6.97, mv_60m: -6.44",E. Australia Standard Time,
152,0.0,CMCSA,2024-09-20 00:21:08.563,40.6,2192.4,0.16,2024-09-20 01:24:09.040,40.6103,2192.9562,0.23,54.0,completed,1.005,0.995,1.006,0.12,0.1661999999999898,FA197D86DF8E3B2000,,FA197D878BD984A000,FA197D878C4784A000,FA197D873D8FFB2000,1h,"mv :-1.07, mv_2m:0.04,    mv_5m : -2.74, mv_30m : -0.65, mv_60m: -23.39",E. Australia Standard Time,
153,2.0,DXCM,2024-09-20 00:26:17.542,71.91,2157.3,0.09,2024-09-20 01:26:06.275,71.96,2158.8,0.16,30.0,completed,1.005,0.995,1.006,0.12,1.25,FA197D880D4A84A000,,FA197D88909D7B2000,FA197D88910384A000,FA197D88918AC4A000,1h,"mv :-2.36, mv_2m:-0.14,    mv_5m : -0.24, mv_30m : 1.21, mv_60m: 1.08",E. Australia Standard Time,
154,5.0,GS,2024-09-20 00:54:10.101,502.83,2011.32,0.01,2024-09-20 01:56:33.481,502.78,2011.12,0.07999999999999999,4.0,completed,1.005,0.995,1.006,0.12,-0.2900000000000454,FA197D8E6EA384A000,,FA197D8ECCE344A000,FA197D8ECD4B44A000,FA197D8ECDD684A000,1h,"mv :-4.54, mv_2m:-2.12,    mv_5m : -0.77, mv_30m : 0.58, mv_60m: 1.42",E. Australia Standard Time,
155,6.0,CMCSA,2024-09-20 00:54:52.619,40.7697,2160.7941,0.16,2024-09-20 01:55:36.113,40.7701,2160.8153,0.23,53.0,completed,1.005,0.995,1.006,0.12,-0.3688000000003194,FA197D8E9827FB2000,,FA197D8ECE3C3B2000,FA197D8ECE9C44A000,FA197D8ECF2644A000,1h,"mv :-4.07, mv_2m:-1.59,    mv_5m : -0.88, mv_30m : 1.09, mv_60m: -1.24",E. Australia Standard Time,
156,7.0,NFLX,2024-09-20 00:55:01.894,710.62,2131.86,,2024-09-13 01:11:23.234,691.25,2073.75,0.07999999999999999,3.0,completed,1.005,0.995,1.006,0.12,,FA197D8EA1627B2000,,FA197D8ECB93FB2000,FA197D8ECBF27B2000,FA197D8ECC77FB2000,1h,"mv :-4.08, mv_2m:-1.60,    mv_5m : -1.35, mv_30m : 1.32, mv_60m: 0.34",E. Australia Standard Time,
157,8.0,NFLX,2024-09-20 00:57:39.276,710.62,2131.86,0.01,2024-09-20 01:56:57.525,710.0429,2130.1287,0.07999999999999999,3.0,completed,1.005,0.995,1.006,0.12,-1.821299999999919,FA197D8F3AE8BB2000,,FA197D8FDB307B2000,FA197D8FDB9084A000,FA197D8FDC10C4A000,1h,"mv :-3.24, mv_2m:1.16,    mv_5m : 0.78, mv_30m : 1.37, mv_60m: -1.06",E. Australia Standard Time,
158,9.0,NFLX,2024-09-20 01:25:53.883,711.93,2135.79,,2024-09-20 02:23:13.065,711.49,2134.47,0.07999999999999999,3.0,completed,1.005,0.995,1.006,0.12,,FA197D95B1DCFB2000,,FA197D95DB8B7B2000,FA197D95DBE6FB2000,FA197D95DC6A44A000,1h,"mv :1.09, mv_2m:0.40,    mv_5m : 0.84, mv_30m : 4.17, mv_60m: 5.83",E. Australia Standard Time,
159,10.0,NFLX,2024-09-20 01:30:03.944,711.62,2134.86,,2024-09-20 02:27:35.088,711.24,2133.72,0.07999999999999999,3.0,completed,1.005,0.995,1.006,0.12,,FA197D96A61544A000,,FA197D96CF33FB2000,FA197D96CF95FB2000,FA197D96D014FB2000,1h,"mv :-0.92, mv_2m:-1.70,    mv_5m : -2.94, mv_30m : -2.16, mv_60m: -0.81",E. Australia Standard Time,
160,11.0,ROK,2024-09-20 03:03:19.488,269.74,2157.92,,2024-09-20 04:14:51.492,269.44,2155.52,0.1,8.0,completed,1.005,0.995,1.006,0.12,,FA197DABFE8C7B2000,,FA197DACCE7F44A000,FA197DACCEEAFB2000,FA197DACCF76FB2000,1h,"mv :4.07, mv_2m:0.44,    mv_5m : 0.43, mv_30m : 1.30, mv_60m: 6.84",E. Australia Standard Time,
161,12.0,MCHP,2024-09-20 03:08:32.531,80.17,2164.59,0.08,2024-09-20 04:07:13.712,80.1904,2165.1408,0.15,27.0,completed,1.005,0.995,1.006,0.12,0.320799999999981,FA197DAD303F84A000,,FA197DADC0FD84A000,FA197DADC170C4A000,FA197DAD60B444A000,1h,"mv :5.55, mv_2m:0.03,    mv_5m : 2.71, mv_30m : 2.91, mv_60m: 14.67",E. Australia Standard Time,
